offer_id,source,categories,title,expected_count,extracted_count,matched_count,missing_count,extra_count,recall_pct,precision_pct,expected,extracted,missing,extra
213,adzuna,customer_service,Konsultant ds. wdrożeń ERP systemu Comarch ERP XL – Optima – enova365 – Softlab – Symfonia (m/k),3,3,3,0,0,100.0,100.0,technology:mssql;technology:mysql;technology:sql,technology:mssql;technology:mysql;technology:sql,,
214,adzuna,,Senior Frontend Developer Angular,1,1,1,0,0,100.0,100.0,technology:angular,technology:angular,,
215,adzuna,,Senior Frontend Developer React,1,1,1,0,0,100.0,100.0,technology:react,technology:react,,
216,adzuna,,Senior Magento Frontend Developer,0,0,0,0,0,0.0,0.0,,,,
217,adzuna,it,Tester Manualny MID,0,0,0,0,0,0.0,0.0,,,,
218,adzuna,,Lead Data Scientist,0,0,0,0,0,0.0,0.0,,,,
219,adzuna,,Fullstack Developer with Java and JavaScript f m x,3,3,3,0,0,100.0,100.0,technology:java;technology:javascript;technology:rest,technology:java;technology:javascript;technology:rest,,
220,adzuna,,Senior Fullstack Engineer,0,0,0,0,0,0.0,0.0,,,,
221,adzuna,it,GenAI & Cloud Solution Engineer,1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
222,adzuna,,Senior Java Developer with React,2,2,2,0,0,100.0,100.0,technology:java;technology:react,technology:java;technology:react,,
223,adzuna,,Full Stack Developer Nextjs NestJS,1,1,1,0,0,100.0,100.0,technology:nextjs,technology:nextjs,,
224,adzuna,,Mobile App Developer,0,0,0,0,0,0.0,0.0,,,,
225,adzuna,,Backend Engineer IIoT Platform,0,0,0,0,0,0.0,0.0,,,,
226,adzuna,,Fullstack Developer with Java and JavaScript (f/m/x),12,12,12,0,0,100.0,100.0,technology:aws;technology:azure;technology:gcp;technology:git;technology:html_css;technology:java;technology:javascript;technology:kafka;technology:kubernetes;technology:redis;technology:sql;technology:typescript,technology:aws;technology:azure;technology:gcp;technology:git;technology:html_css;technology:java;technology:javascript;technology:kafka;technology:kubernetes;technology:redis;technology:sql;technology:typescript,,
227,adzuna,,GCP AI Platform Architect / Lead AI Platform Engineer,4,4,4,0,0,100.0,100.0,technology:aws;technology:gcp;technology:python;trait:ownership,technology:aws;technology:gcp;technology:python;trait:ownership,,
228,adzuna,,Senior Nodejs Developer,1,1,1,0,0,100.0,100.0,technology:nodejs,technology:nodejs,,
229,adzuna,,Senior NET Developer,1,1,1,0,0,100.0,100.0,technology:dotnet,technology:dotnet,,
230,adzuna,marketing,Technical Leader Magento,0,0,0,0,0,0.0,0.0,,,,
231,adzuna,,Product Owner (K/M),0,0,0,0,0,0.0,0.0,,,,
232,adzuna,,Senior Developer with Python and Nodejs,2,2,2,0,0,100.0,100.0,technology:nodejs;technology:python,technology:nodejs;technology:python,,
233,adzuna,,Backend Engineer,0,0,0,0,0,0.0,0.0,,,,
234,adzuna,,Backend Data Engineer,0,0,0,0,0,0.0,0.0,,,,
235,adzuna,,Lead Python Backend Engineer,2,2,2,0,0,100.0,100.0,technology:docker;technology:python,technology:docker;technology:python,,
236,adzuna,,Backend Engineer - Configuration Team,0,0,0,0,0,0.0,0.0,,,,
237,adzuna,,Senior Python Backend Engineer,2,2,2,0,0,100.0,100.0,technology:docker;technology:python,technology:docker;technology:python,,
238,adzuna,,Backend Developer with Node.js and Python (f/m/x),6,6,6,0,0,100.0,100.0,technology:aws;technology:java;technology:microservices;technology:nodejs;technology:python;technology:typescript,technology:aws;technology:java;technology:microservices;technology:nodejs;technology:python;technology:typescript,,
239,adzuna,,Senior GO Developer,0,0,0,0,0,0.0,0.0,,,,
240,adzuna,,Senior Java Developer,2,2,2,0,0,100.0,100.0,technology:java;technology:rest,technology:java;technology:rest,,
241,adzuna,,Java Developer,3,3,3,0,0,100.0,100.0,technology:java;technology:kotlin;technology:microservices,technology:java;technology:kotlin;technology:microservices,,
242,adzuna,it,Data Engineer with GCP – fintech sector f m x,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
243,adzuna,,Senior Platform Engineer,4,4,4,0,0,100.0,100.0,technology:aws;technology:ci_cd;technology:kubernetes;technology:terraform,technology:aws;technology:ci_cd;technology:kubernetes;technology:terraform,,
244,adzuna,,Magento Developer,3,3,3,0,0,100.0,100.0,technology:graphql;technology:rest;technology:scrum,technology:graphql;technology:rest;technology:scrum,,
245,adzuna,,Senior Java Developer,1,1,1,0,0,100.0,100.0,technology:java,technology:java,,
246,adzuna,,Regular Kotlin Developer f m x,1,1,1,0,0,100.0,100.0,technology:kotlin,technology:kotlin,,
247,adzuna,,Senior Nodejs Developer,1,1,1,0,0,100.0,100.0,technology:nodejs,technology:nodejs,,
248,adzuna,,Senior NET Developer,1,1,1,0,0,100.0,100.0,technology:dotnet,technology:dotnet,,
249,adzuna,,Magento Developer,4,4,4,0,0,100.0,100.0,technology:git;technology:html_css;technology:php;technology:redis,technology:git;technology:html_css;technology:php;technology:redis,,
250,adzuna,,SAP Ariba Consultant f m x,0,0,0,0,0,0.0,0.0,,,,
251,adzuna,it,Data Engineer with AWS – fintech sector (f/m/x),3,3,3,0,0,100.0,100.0,technology:aws;technology:kafka;technology:python,technology:aws;technology:kafka;technology:python,,
252,adzuna,,Java Developer with AI – pharmaceutical industry f m x,2,2,2,0,0,100.0,100.0,technology:java;technology:microservices,technology:java;technology:microservices,,
253,adzuna,,Senior Software Engineer,0,0,0,0,0,0.0,0.0,,,,
254,adzuna,it,Data Engineer with GCP – fintech sector (f/m/x),4,4,4,0,0,100.0,100.0,technology:airflow;technology:gcp;technology:python;technology:sql,technology:airflow;technology:gcp;technology:python;technology:sql,,
255,adzuna,,AI Automatization Engineer,0,0,0,0,0,0.0,0.0,,,,
256,adzuna,,Software Engineer - Tester (W/M),5,4,4,1,0,80.0,100.0,technology:git;technology:jenkins;technology:playwright;technology:python;technology:testing,technology:git;technology:playwright;technology:python;technology:testing,technology:jenkins,
257,adzuna,it,Tester oprogramowania,1,1,1,0,0,100.0,100.0,technology:testing,technology:testing,,
258,adzuna,it,Manual Tester f/m,0,0,0,0,0,0.0,0.0,,,,
259,adzuna,,Test Automation Engineer – banking sector f m x,1,1,1,0,0,100.0,100.0,technology:rest,technology:rest,,
260,adzuna,,Analityk biznesowo-systemowy branża bankowa m k os,0,0,0,0,0,0.0,0.0,,,,
261,adzuna,it,Koordynator ka Testów,1,1,1,0,0,100.0,100.0,trait:responsibility,trait:responsibility,,
262,adzuna,,Test Automation Engineer – banking sector (f/m/x),5,5,5,0,0,100.0,100.0,technology:cypress;technology:java;technology:rest;technology:selenium;technology:sql,technology:cypress;technology:java;technology:rest;technology:selenium;technology:sql,,
263,adzuna,,Java Developer – banking sector f m x,2,2,2,0,0,100.0,100.0,technology:java;technology:rest,technology:java;technology:rest,,
264,adzuna,,Java Developer – banking sector (f/m/x),9,9,9,0,0,100.0,100.0,technology:aws;technology:azure;technology:gcp;technology:java;technology:kafka;technology:kubernetes;technology:postgresql;technology:redis;technology:rest,technology:aws;technology:azure;technology:gcp;technology:java;technology:kafka;technology:kubernetes;technology:postgresql;technology:redis;technology:rest,,
265,adzuna,,Dyrektorka / Dyrektor Oddziału Rzeszów,0,0,0,0,0,0.0,0.0,,,,
266,adzuna,it,Senior DevOps,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
267,adzuna,it,DevOps K M,0,0,0,0,0,0.0,0.0,,,,
268,adzuna,it,GCP DevOps Engineer,2,2,2,0,0,100.0,100.0,technology:etl;technology:gcp,technology:etl;technology:gcp,,
269,adzuna,,DevOps Platform Engineer,0,0,0,0,0,0.0,0.0,,,,
270,adzuna,it,Senior AWS DevOps,1,1,1,0,0,100.0,100.0,technology:aws,technology:aws,,
271,adzuna,it,Platform DevOps Engineer,1,1,1,0,0,100.0,100.0,technology:kubernetes,technology:kubernetes,,
272,adzuna,it,Senior Azure DevOps Engineer,3,3,3,0,0,100.0,100.0,technology:azure;technology:azure_devops;technology:ci_cd,technology:azure;technology:azure_devops;technology:ci_cd,,
273,adzuna,it,Middle AWS DevOps Kiro Tyk,1,1,1,0,0,100.0,100.0,technology:aws,technology:aws,,
274,adzuna,,Senior MultiCloud DevOps Platform Engineer with Harness,1,1,1,0,0,100.0,100.0,technology:kubernetes,technology:kubernetes,,
275,adzuna,it,Senior DevOps Engineer – Embedded Build Pipelines (f/m/x),6,6,6,0,0,100.0,100.0,technology:azure;technology:ci_cd;technology:cpp;technology:gcp;technology:kubernetes;technology:terraform,technology:azure;technology:ci_cd;technology:cpp;technology:gcp;technology:kubernetes;technology:terraform,,
276,adzuna,it,Senior AWS and Azure DevOps Engineer SRE with AI,3,3,3,0,0,100.0,100.0,technology:aws;technology:azure;technology:azure_devops,technology:aws;technology:azure;technology:azure_devops,,
277,adzuna,,Senior GoLang Engineer,1,1,1,0,0,100.0,100.0,technology:go,technology:go,,
278,adzuna,,Technical Product Owner Data & Analytics,0,0,0,0,0,0.0,0.0,,,,
279,adzuna,,Senior GoLang Engineer (with cloud experience),2,2,2,0,0,100.0,100.0,technology:aws;technology:go,technology:aws;technology:go,,
280,adzuna,,Senior Fullstack Engineer – branża music tech (f/m/x),5,5,5,0,0,100.0,100.0,technology:aws;technology:github;technology:kafka;technology:nextjs;technology:typescript,technology:aws;technology:github;technology:kafka;technology:nextjs;technology:typescript,,
281,adzuna,it,Site Reliability Engineer,3,3,3,0,0,100.0,100.0,technology:azure;technology:azure_devops;trait:ownership,technology:azure;technology:azure_devops;trait:ownership,,
282,adzuna,,Senior Fullstack Engineer – branża music tech f m x,0,0,0,0,0,0.0,0.0,,,,
283,adzuna,it,Mid Linux & Cloud Systems Engineer,2,2,2,0,0,100.0,100.0,technology:linux;trait:responsibility,technology:linux;trait:responsibility,,
284,adzuna,,Java Developer z Kafką,2,2,2,0,0,100.0,100.0,technology:java;technology:kafka,technology:java;technology:kafka,,
285,adzuna,,Dynamics 365 CE CRM Consultant f m x,0,0,0,0,0,0.0,0.0,,,,
286,adzuna,it,Data Engineer with Microsoft Fabric (f/m/x),3,3,3,0,0,100.0,100.0,technology:azure;technology:python;technology:sql,technology:azure;technology:python;technology:sql,,
287,adzuna,,Senior Platform Engineer,1,1,1,0,0,100.0,100.0,technology:azure,technology:azure,,
288,adzuna,,Senior Software Development Engineer in Test SDET,2,2,2,0,0,100.0,100.0,technology:dotnet;technology:testing,technology:dotnet;technology:testing,,
289,adzuna,it,Senior GCP Data Engineer,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
290,adzuna,,Kotlin Developer – banking industry (f/m/x),7,7,7,0,0,100.0,100.0,technology:gcp;technology:git;technology:java;technology:kafka;technology:kotlin;technology:microservices;technology:postgresql,technology:gcp;technology:git;technology:java;technology:kafka;technology:kotlin;technology:microservices;technology:postgresql,,
291,adzuna,it,Data Engineer​,0,0,0,0,0,0.0,0.0,,,,
292,adzuna,it,GCP Data Engineer,3,3,3,0,0,100.0,100.0,technology:dbt;technology:gcp;technology:kafka,technology:dbt;technology:gcp;technology:kafka,,
293,adzuna,it,Data Engineer GCP,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
294,adzuna,it,Data Engineer GCP,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
295,adzuna,it,Senior Data Engineer Databricks,0,0,0,0,0,0.0,0.0,,,,
296,adzuna,it,Senior Databricks Data Engineer,0,0,0,0,0,0.0,0.0,,,,
297,adzuna,it,Data Engineer with Snowflake Databricks,0,0,0,0,0,0.0,0.0,,,,
298,adzuna,it,Data Engineer she he they,1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
299,adzuna,it,Data Engineer z GCP (f/m/x),5,5,5,0,0,100.0,100.0,technology:airflow;technology:gcp;technology:python;technology:sql;technology:terraform,technology:airflow;technology:gcp;technology:python;technology:sql;technology:terraform,,
300,adzuna,it,Data Engineer z GCP f m x,1,1,1,0,0,100.0,100.0,technology:gcp,technology:gcp,,
301,adzuna,it,Cloud Data Engineer (f/m/x),7,7,7,0,0,100.0,100.0,technology:airflow;technology:aws;technology:azure;technology:etl;technology:kafka;technology:python;technology:sql,technology:airflow;technology:aws;technology:azure;technology:etl;technology:kafka;technology:python;technology:sql,,
302,adzuna,it,Cloud Data Engineer (f/m/x),7,7,7,0,0,100.0,100.0,technology:airflow;technology:aws;technology:azure;technology:etl;technology:kafka;technology:python;technology:sql,technology:airflow;technology:aws;technology:azure;technology:etl;technology:kafka;technology:python;technology:sql,,
303,adzuna,it,Cloud Data Engineer f m x,0,0,0,0,0,0.0,0.0,,,,
304,adzuna,it,Data Engineer with IICS (f/m/x),3,3,3,0,0,100.0,100.0,technology:etl;technology:python;technology:sql,technology:etl;technology:python;technology:sql,,
305,adzuna,it,Data Engineer with IICS f m x,0,0,0,0,0,0.0,0.0,,,,
306,adzuna,,Data Analytics Engineer – pharmaceutical industry (f/m/x),7,7,7,0,0,100.0,100.0,technology:aws;technology:azure;technology:etl;technology:gcp;technology:java;technology:rest;technology:sql,technology:aws;technology:azure;technology:etl;technology:gcp;technology:java;technology:rest;technology:sql,,
307,adzuna,it,Data Scientist Machine Learning Engineer,1,1,1,0,0,100.0,100.0,technology:ai_ml,technology:ai_ml,,
308,adzuna,,Data Scientist – Python & Cloud Data Platforms f m x,1,1,1,0,0,100.0,100.0,technology:python,technology:python,,
309,adzuna,,Senior BI Developer,0,0,0,0,0,0.0,0.0,,,,
310,adzuna,,Data Scientist – Python & Cloud Data Platforms (f/m/x),3,3,3,0,0,100.0,100.0,technology:ai_ml;technology:nlp;technology:python,technology:ai_ml;technology:nlp;technology:python,,
311,adzuna,,Analityk Analityczka danych,0,0,0,0,0,0.0,0.0,,,,
312,adzuna,,"MŁODSZY SPECJALISTA (K/M) WYDZIAŁ DS. SŁUŻB MUNDUROWYCH, DZIAŁ ŚWIADCZEŃ OPIEKI ZDROWOTNEJ I RATOWNI",0,0,0,0,0,0.0,0.0,,,,
313,adzuna,,Network Administrator,0,0,0,0,0,0.0,0.0,,,,
314,adzuna,,Infrastructure Administrator,0,0,0,0,0,0.0,0.0,,,,
315,adzuna,,Jira Administrator,1,1,1,0,0,100.0,100.0,technology:jira,technology:jira,,
316,adzuna,,Network & Security Administrator,0,0,0,0,0,0.0,0.0,,,,
317,adzuna,,Administrator ka Aplikacji i Systemów,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
318,adzuna,,Intune and M365 Administrator,0,0,0,0,0,0.0,0.0,,,,
319,adzuna,sales,Administrator - handlowiec (k/m),1,1,1,0,0,100.0,100.0,work_activity:sales,work_activity:sales,,
320,adzuna,,Administrator Asana (f/m/x),5,5,5,0,0,100.0,100.0,technology:javascript;technology:nodejs;technology:python;technology:rest;trait:responsibility,technology:javascript;technology:nodejs;technology:python;technology:rest;trait:responsibility,,
321,adzuna,,Blackline Administrator (f/m/x),0,0,0,0,0,0.0,0.0,,,,
322,adzuna,,Blackline Administrator f m x,0,0,0,0,0,0.0,0.0,,,,
323,adzuna,,Atlassian Cloud Administrator (f/m/x),1,1,1,0,0,100.0,100.0,technology:jira,technology:jira,,
324,adzuna,,Starszy Administrator Systemu m k os,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
325,adzuna,it,Administrator IT dla systemów produkcyjnych (m/k),2,0,0,2,0,0.0,0.0,technology:linux;work_activity:office_work,,technology:linux;work_activity:office_work,
326,adzuna,it,Administrator systemów przechowywania danych i kopii zapasowych (m/k),0,0,0,0,0,0.0,0.0,,,,
327,adzuna,,Menedżerka / Menedżer Zespołu Sprzedaży,2,2,2,0,0,100.0,100.0,trait:responsibility;work_activity:sales,trait:responsibility;work_activity:sales,,
328,adzuna,transport,Przedstawiciel/Przedstawicielka wypożyczalni samochodów(kierowca),2,2,2,0,0,100.0,100.0,trait:responsibility;work_activity:driving,trait:responsibility;work_activity:driving,,
329,adzuna,,Mobilny technik serwisowy / Mobilna techniczka serwisowa,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
330,adzuna,,Visual Merchandiser - Dekorator Miejski,1,1,1,0,0,100.0,100.0,work_activity:sales,work_activity:sales,,
331,adzuna,,Project Manager,1,1,1,0,0,100.0,100.0,work_activity:office_work,work_activity:office_work,,
332,adzuna,,Kwalifikowany Pracownik Ochrony / Kwalifikowana Pracownica Ochrony,0,0,0,0,0,0.0,0.0,,,,
333,adzuna,,(Młodszy) Projektant - opiekun Klienta,0,0,0,0,0,0.0,0.0,,,,
334,adzuna,,Technolog Lodziarstwa (K/M),0,0,0,0,0,0.0,0.0,,,,
335,adzuna,,Polerowacz / Polerowaczka,0,0,0,0,0,0.0,0.0,,,,
336,adzuna,,Operator/ Operatorka Procesów Wykończeniowych,0,0,0,0,0,0.0,0.0,,,,
337,adzuna,,Job Fairs CV Bank,0,0,0,0,0,0.0,0.0,,,,
338,adzuna,,Przebudowa w markecie budowlanym,0,0,0,0,0,0.0,0.0,,,,
339,adzuna,,Kierownik/Kierowniczka budowy,0,0,0,0,0,0.0,0.0,,,,
340,adzuna,,Kierownik/Kierowniczka montażu ogrodzeń farm fotowoltaicznych,0,0,0,0,0,0.0,0.0,,,,
341,adzuna,,Inżynier / Inżnierka budowy,0,0,0,0,0,0.0,0.0,,,,
342,adzuna,,Kierownik / Kierowniczka robót z zakresu montażu instalacji AKPiA,0,0,0,0,0,0.0,0.0,,,,
343,adzuna,,Przebudowa w markecie budowlanym,0,0,0,0,0,0.0,0.0,,,,
344,adzuna,it,Specjalista Specjalistka ds Wsparcia IT Serwis HelpDesk,0,0,0,0,0,0.0,0.0,,,,
345,adzuna,,Senior Product Designer - Lifecycle Growth,0,0,0,0,0,0.0,0.0,,,,
346,adzuna,logistics,Kierowca Taxi,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
347,adzuna,transport,Kurier - Kierowca,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
348,adzuna,logistics,Kierowca ciężarówki,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
349,adzuna,transport,Praca dorywcza kierowca,3,3,3,0,0,100.0,100.0,trait:availability;trait:responsibility;work_activity:driving,trait:availability;trait:responsibility;work_activity:driving,,
350,adzuna,transport,Kierowca ciężarówki CE,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
351,adzuna,logistics,Kierowca kat. CE,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
352,adzuna,transport,Kierowca / Kierowczyni ADR,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
353,adzuna,logistics,Kierowca CE - Biedronka,2,2,2,0,0,100.0,100.0,work_activity:driving;work_activity:office_work,work_activity:driving;work_activity:office_work,,
354,adzuna,transport,Kierowca / Kierowczyni Taxi,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
355,adzuna,logistics,Kierowca międzynarodowy kat. BE,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
356,adzuna,logistics,Kierowca międzynarodowy kat. CE,2,2,2,0,0,100.0,100.0,work_activity:driving;work_activity:office_work,work_activity:driving;work_activity:office_work,,
357,adzuna,logistics,Kierowca międzynarodowy kat. B,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
358,adzuna,transport,Kurier - Kierowca kat. B,2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
359,adzuna,transport,Kierowca CE (M/K),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
360,adzuna,transport,Kierowca / Kierowczyni Samochodu Ciężarowego CE - System dostosowany do kierowców/kierowczyń,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
361,adzuna,transport,Kierowca CE Międzynarodowy (K/M),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
362,adzuna,transport,Kierowca kat. CE transport międzynarodowy,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
363,adzuna,logistics,Kierowca międzynarodowy CE (M/K),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
364,adzuna,transport,Kierowca / Kierowczyni samochodu ciężarowego CE,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
365,adzuna,transport,Kierowca / Kierowczyni samochodu ciężarowego CE,2,2,2,0,0,100.0,100.0,trait:availability;work_activity:driving,trait:availability;work_activity:driving,,
366,adzuna,logistics,Kierowca / Kierowczyni kat. C  E,3,3,3,0,0,100.0,100.0,trait:calm;trait:responsibility;work_activity:driving,trait:calm;trait:responsibility;work_activity:driving,,
367,adzuna,transport,Kierowca międzynarodowy kat. CE (m/k),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
368,adzuna,transport,Kierowca / kierowczyni międzynarodowy/a kat. CE,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
369,adzuna,logistics,Kierowca Cystern ADR kat. CE (m/k),2,2,2,0,0,100.0,100.0,trait:communication;work_activity:driving,trait:communication;work_activity:driving,,
370,adzuna,transport,Kierowca Międzynarodowy CE (bonus rekrutacyjny) (m/k),1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
371,adzuna,transport,Kierowca kategorii B w transporcie międzynarodowym - system pracy 3/1,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
372,adzuna,transport,Kierowca kat. CE - podwójna i pojedyncza obsada (m/k),2,2,2,0,0,100.0,100.0,trait:responsibility;work_activity:driving,trait:responsibility;work_activity:driving,,
373,adzuna,transport,Kierowca kat. C (k/m) dostawy do sklepów,1,1,1,0,0,100.0,100.0,work_activity:driving,work_activity:driving,,
374,adzuna,transport,Kierowca / Kierowczyni z prawem jazdy kat. B w transporcie międzynarodowym (B2B),2,2,2,0,0,100.0,100.0,certification:driving_license_b;work_activity:driving,certification:driving_license_b;work_activity:driving,,
375,adzuna,logistics,"Kierowca busa kat. B do 3,5 DMC - transport międzynarodowy",3,3,3,0,0,100.0,100.0,certification:driving_license_b;trait:communication;work_activity:driving,certification:driving_license_b;trait:communication;work_activity:driving,,
